Activity Date,Process Date,Settle Date,Instrument,Description,Trans Code,Quantity,Price,Amount,Namount
10/5/22,10/5/22,10/7/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.354139,$148.67,($201.32),$201.32
10/7/22,10/7/22,10/9/22,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.1437,$764.40,($109.84),$109.84
10/10/22,10/10/22,10/12/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.572467,$148.95,($85.27),$85.27
10/12/22,10/12/22,10/14/22,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.196762,$271.86,($53.49),$53.49
10/15/22,10/15/22,10/15/22,,ACH Deposit,ACH,,,"$2,255.00",$0.00
10/17/22,10/17/22,10/19/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.486911,$281.77,($700.74),$700.74
10/19/22,10/19/22,10/21/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.655585,$281.97,($466.83),$466.83
10/21/22,10/21/22,10/23/22,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.955056,$273.12,($260.84),$260.84
10/24/22,10/24/22,10/26/22,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.184796,$196.47,($232.78),$232.78
10/26/22,10/26/22,10/28/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.08932,$282.82,($308.08),$308.08
10/28/22,10/28/22,10/30/22,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.768347,$196.80,($151.21),$151.21
10/28/22,10/28/22,10/28/22,,Interest Payment,INT,,,$0.05,$0.00
10/31/22,10/31/22,11/2/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.290006,$283.56,($82.23),$82.23
11/1/22,11/1/22,11/1/22,,ACH Deposit,ACH,,,"$1,224.00",$0.00
11/2/22,11/2/22,11/4/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.186897,$283.90,($336.96),$336.96
11/4/22,11/4/22,11/6/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.067709,$151.25,($312.74),$312.74
11/7/22,11/7/22,11/9/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.864939,$284.81,($246.34),$246.34
11/9/22,11/9/22,11/11/22,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.85694,$198.13,($169.79),$169.79
11/11/22,11/11/22,11/13/22,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,1.061765,$111.16,($118.03),$118.03
11/12/22,11/12/22,11/12/22,NVDA,Cash Div: R/D 2022-11-12 P/D 2022-11-12 - 127.424308 shares at 0.0337,CDIV,,,$4.30,$0.00
11/14/22,11/14/22,11/16/22,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.375616,$198.81,($74.68),$74.68
11/15/22,11/15/22,11/15/22,,ACH Deposit,ACH,,,"$2,126.00",$0.00
11/16/22,11/16/22,11/18/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.975511,$286.75,($853.23),$853.23
11/18/22,11/18/22,11/20/22,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.23522,$199.42,($445.75),$445.75
11/18/22,11/18/22,11/20/22,AAPL,Apple\nCUSIP: 037833100,Sell,8.671491,$202.57,"$1,756.58","$1,756.58"
11/21/22,11/21/22,11/23/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.731124,$287.99,($498.55),$498.55
11/23/22,11/23/22,11/25/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.177179,$288.52,($628.16),$628.16
11/25/22,11/25/22,11/27/22,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.320911,$200.61,($465.60),$465.60
11/28/22,11/28/22,11/30/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,3.056941,$154.93,($473.61),$473.61
11/28/22,11/28/22,11/28/22,,Interest Payment,INT,,,$0.13,$0.00
11/30/22,11/30/22,12/2/22,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.429105,$283.19,($121.52),$121.52
12/1/22,12/1/22,12/1/22,,ACH Deposit,ACH,,,"$2,118.00",$0.00
12/2/22,12/2/22,12/4/22,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.736471,$794.50,($585.13),$585.13
12/5/22,12/5/22,12/7/22,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.396596,$284.95,($397.96),$397.96
12/7/22,12/7/22,12/9/22,AMZN,Amazon\nCUSIP: 023135106,Buy,3.02221,$184.24,($556.81),$556.81
12/9/22,12/9/22,12/11/22,AAPL,Apple\nCUSIP: 037833100,Buy,1.224203,$207.20,($253.65),$253.65
12/12/22,12/12/22,12/14/22,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.577163,$204.07,($321.85),$321.85
12/12/22,12/12/22,12/12/22,AVGO,Cash Div: R/D 2022-12-12 P/D 2022-12-12 - 12.078077 shares at 1.4398,CDIV,,,$17.39,$0.00
12/14/22,12/14/22,12/16/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.500987,$295.04,($147.81),$147.81
12/15/22,12/15/22,12/15/22,,ACH Deposit,ACH,,,"$2,451.00",$0.00
12/16/22,12/16/22,12/18/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.139645,$295.74,($632.78),$632.78
12/19/22,12/19/22,12/21/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.868732,$296.82,($554.68),$554.68
12/21/22,12/21/22,12/23/22,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.223827,$297.55,($364.15),$364.15
12/23/22,12/23/22,12/25/22,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.3832,$206.67,($285.87),$285.87
12/26/22,12/26/22,12/28/22,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.976095,$207.42,($202.46),$202.46
12/27/22,12/27/22,12/27/22,NVDA,Cash Div: R/D 2022-12-27 P/D 2022-12-27 - 136.292513 shares at 0.0338,CDIV,,,$4.60,$0.00
12/28/22,12/28/22,12/30/22,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.282384,$161.29,($206.84),$206.84
12/28/22,12/28/22,12/28/22,,Interest Payment,INT,,,$0.10,$0.00
12/30/22,12/30/22,1/1/23,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.268397,$822.79,($220.83),$220.83
1/1/23,1/1/23,1/1/23,,ACH Deposit,ACH,,,$836.00,$0.00
1/2/23,1/2/23,1/4/23,AAPL,Apple\nCUSIP: 037833100,Buy,1.264125,$214.03,($270.56),$270.56
1/4/23,1/4/23,1/6/23,AAPL,Apple\nCUSIP: 037833100,Buy,1.590412,$214.64,($341.37),$341.37
1/6/23,1/6/23,1/8/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.217105,$210.25,($255.90),$255.90
1/9/23,1/9/23,1/11/23,AAPL,Apple\nCUSIP: 037833100,Buy,0.389455,$216.18,($84.19),$84.19
1/11/23,1/11/23,1/13/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.477758,$164.67,($78.67),$78.67
1/12/23,1/12/23,1/12/23,NVDA,Cash Div: R/D 2023-01-12 P/D 2023-01-12 - 137.509618 shares at 0.0337,CDIV,,,$4.64,$0.00
1/13/23,1/13/23,1/15/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.334213,$212.10,($70.89),$70.89
1/15/23,1/15/23,1/15/23,,ACH Deposit,ACH,,,"$2,407.00",$0.00
1/16/23,1/16/23,1/18/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,3.680342,$302.54,"($1,113.45)","$1,113.45"
1/18/23,1/18/23,1/20/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.932362,$303.44,($282.92),$282.92
1/20/23,1/20/23,1/22/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.279476,$213.97,($273.77),$273.77
1/23/23,1/23/23,1/25/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.558313,$214.76,($334.66),$334.66
1/25/23,1/25/23,1/27/23,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,1.287274,$121.17,($155.98),$155.98
1/27/23,1/27/23,1/29/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.49796,$312.15,($155.44),$155.44
1/27/23,1/27/23,1/27/23,AVGO,Cash Div: R/D 2023-01-27 P/D 2023-01-27 - 12.346474 shares at 1.4401,CDIV,,,$17.78,$0.00
1/27/23,1/27/23,1/27/23,NVDA,Cash Div: R/D 2023-01-27 P/D 2023-01-27 - 140.681620 shares at 0.0338,CDIV,,,$4.75,$0.00
1/28/23,1/28/23,1/28/23,,Interest Payment,INT,,,$0.03,$0.00
1/30/23,1/30/23,2/1/23,AAPL,Apple\nCUSIP: 037833100,Buy,0.443267,$222.72,($98.72),$98.72
2/1/23,2/1/23,2/1/23,,ACH Deposit,ACH,,,"$2,103.00",$0.00
2/1/23,2/1/23,2/3/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.281596,$314.12,($402.57),$402.57
2/3/23,2/3/23,2/5/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.150452,$310.59,($357.32),$357.32
2/6/23,2/6/23,2/8/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.879523,$316.05,($594.02),$594.02
2/8/23,2/8/23,2/10/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.130924,$171.51,($365.47),$365.47
2/10/23,2/10/23,2/12/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.362361,$317.56,($115.07),$115.07
2/13/23,2/13/23,2/15/23,AMZN,Amazon\nCUSIP: 023135106,Buy,0.616802,$203.90,($125.77),$125.77
2/15/23,2/15/23,2/15/23,,ACH Deposit,ACH,,,"$1,918.00",$0.00
2/15/23,2/15/23,2/17/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,3.402533,$220.57,($750.50),$750.50
2/17/23,2/17/23,2/19/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.236192,$221.04,($494.29),$494.29
2/20/23,2/20/23,2/22/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.170786,$221.72,($259.59),$259.59
2/22/23,2/22/23,2/24/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.503576,$321.83,($162.07),$162.07
2/24/23,2/24/23,2/26/23,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,1.055222,$125.51,($132.44),$132.44
2/27/23,2/27/23,3/1/23,AMZN,Amazon\nCUSIP: 023135106,Buy,0.5103,$207.67,($105.97),$105.97
2/28/23,2/28/23,2/28/23,,Interest Payment,INT,,,$0.03,$0.00
3/1/23,3/1/23,3/1/23,,ACH Deposit,ACH,,,$984.00,$0.00
3/1/23,3/1/23,3/3/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.464437,$324.11,($474.64),$474.64
3/3/23,3/3/23,3/5/23,AAPL,Apple\nCUSIP: 037833100,Buy,0.885952,$231.69,($205.27),$205.27
3/6/23,3/6/23,3/8/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.621733,$322.95,($200.79),$200.79
3/8/23,3/8/23,3/10/23,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,1.101868,$126.95,($139.88),$139.88
3/10/23,3/10/23,3/12/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.351265,$177.84,($62.47),$62.47
3/12/23,3/12/23,3/12/23,AVGO,Cash Div: R/D 2023-03-12 P/D 2023-03-12 - 12.346474 shares at 1.4401,CDIV,,,$17.78,$0.00
3/13/23,3/13/23,3/15/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.261073,$327.54,($85.51),$85.51
3/15/23,3/15/23,3/15/23,,ACH Deposit,ACH,,,"$1,228.00",$0.00
3/15/23,3/15/23,3/17/23,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,3.169429,$127.67,($404.64),$404.64
3/17/23,3/17/23,3/19/23,AMZN,Amazon\nCUSIP: 023135106,Buy,0.84286,$211.83,($178.54),$178.54
3/20/23,3/20/23,3/22/23,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,2.633394,$128.14,($337.44),$337.44
3/22/23,3/22/23,3/24/23,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,0.677199,$128.31,($86.89),$86.89
3/24/23,3/24/23,3/26/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.432527,$330.11,($142.78),$142.78
3/27/23,3/27/23,3/29/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.147163,$330.71,($48.67),$48.67
3/28/23,3/28/23,3/28/23,,Interest Payment,INT,,,$0.02,$0.00
3/29/23,3/29/23,3/31/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.193396,$329.74,($63.77),$63.77
4/1/23,4/1/23,4/1/23,,ACH Deposit,ACH,,,$910.00,$0.00
4/3/23,4/3/23,4/5/23,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.396883,$912.58,($362.19),$362.19
4/5/23,4/5/23,4/7/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.863762,$181.68,($156.93),$156.93
4/7/23,4/7/23,4/9/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.416653,$228.94,($95.39),$95.39
4/10/23,4/10/23,4/12/23,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.150016,$915.66,($137.36),$137.36
4/12/23,4/12/23,4/14/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.231366,$332.63,($76.96),$76.96
4/14/23,4/14/23,4/16/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.222926,$333.36,($74.31),$74.31
4/15/23,4/15/23,4/15/23,,ACH Deposit,ACH,,,$887.00,$0.00
4/17/23,4/17/23,4/19/23,AMZN,Amazon\nCUSIP: 023135106,Buy,1.912068,$216.73,($414.40),$414.40
4/19/23,4/19/23,4/21/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.43598,$333.82,($145.54),$145.54
4/21/23,4/21/23,4/23/23,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,1.209219,$129.98,($157.17),$157.17
4/24/23,4/24/23,4/26/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.295505,$229.84,($67.92),$67.92
4/26/23,4/26/23,4/28/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.186266,$229.89,($42.82),$42.82
4/27/23,4/27/23,4/27/23,AVGO,Cash Div: R/D 2023-04-27 P/D 2023-04-27 - 12.893373 shares at 1.4403,CDIV,,,$18.57,$0.00
4/28/23,4/28/23,4/30/23,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,0.522608,$130.13,($68.01),$68.01
4/28/23,4/28/23,4/28/23,,Interest Payment,INT,,,$0.02,$0.00
5/1/23,5/1/23,5/1/23,,ACH Deposit,ACH,,,"$1,369.00",$0.00
5/1/23,5/1/23,5/3/23,AAPL,Apple\nCUSIP: 037833100,Buy,2.642212,$240.35,($635.06),$635.06
5/3/23,5/3/23,5/5/23,AAPL,Apple\nCUSIP: 037833100,Buy,1.041785,$240.44,($250.49),$250.49
5/5/23,5/5/23,5/7/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.369249,$335.43,($123.86),$123.86
5/8/23,5/8/23,5/10/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.56988,$335.63,($191.27),$191.27
5/10/23,5/10/23,5/12/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.273372,$334.58,($91.46),$91.46
5/12/23,5/12/23,5/14/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.189524,$229.87,($43.57),$43.57
5/15/23,5/15/23,5/15/23,,ACH Deposit,ACH,,,"$1,110.00",$0.00
5/15/23,5/15/23,5/17/23,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.548942,$922.04,($506.15),$506.15
5/17/23,5/17/23,5/19/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.586665,$336.08,($197.17),$197.17
5/19/23,5/19/23,5/21/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.199482,$184.34,($221.11),$221.11
5/22/23,5/22/23,5/24/23,AAPL,Apple\nCUSIP: 037833100,Buy,0.290419,$240.85,($69.95),$69.95
5/24/23,5/24/23,5/26/23,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.069178,$921.79,($63.77),$63.77
5/26/23,5/26/23,5/28/23,AAPL,Apple\nCUSIP: 037833100,Buy,0.206217,$240.85,($49.67),$49.67
5/27/23,5/27/23,5/27/23,AAPL,Cash Div: R/D 2023-05-27 P/D 2023-05-27 - 52.627554 shares at 0.1328,CDIV,,,$6.99,$0.00
5/28/23,5/28/23,5/28/23,,Interest Payment,INT,,,$0.02,$0.00
6/1/23,6/1/23,6/1/23,,ACH Deposit,ACH,,,"$1,750.00",$0.00
6/2/23,6/2/23,6/4/23,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,2.561117,$129.92,($332.74),$332.74
6/5/23,6/5/23,6/7/23,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,2.854078,$129.86,($370.63),$370.63
6/7/23,6/7/23,6/9/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.717401,$333.55,($239.29),$239.29
6/9/23,6/9/23,6/11/23,AAPL,Apple\nCUSIP: 037833100,Buy,0.966513,$240.72,($232.66),$232.66
6/12/23,6/12/23,6/14/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.564419,$333.25,($188.09),$188.09
6/14/23,6/14/23,6/16/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.451045,$336.41,($151.74),$151.74
6/15/23,6/15/23,6/15/23,,ACH Deposit,ACH,,,"$2,428.00",$0.00
6/16/23,6/16/23,6/18/23,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,8.028513,$129.61,"($1,040.58)","$1,040.58"
6/19/23,6/19/23,6/21/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.032811,$336.43,($347.47),$347.47
6/21/23,6/21/23,6/23/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.509853,$228.07,($344.35),$344.35
6/23/23,6/23/23,6/25/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.137841,$332.64,($378.49),$378.49
6/26/23,6/26/23,6/28/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.694854,$336.49,($233.81),$233.81
6/28/23,6/28/23,6/30/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.45319,$332.41,($150.64),$150.64
6/28/23,6/28/23,6/28/23,,Interest Payment,INT,,,$0.06,$0.00
6/30/23,6/30/23,7/2/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.398551,$336.56,($134.14),$134.14
7/1/23,7/1/23,7/1/23,,ACH Deposit,ACH,,,"$1,801.00",$0.00
7/3/23,7/3/23,7/5/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.633902,$336.64,($886.68),$886.68
7/5/23,7/5/23,7/7/23,AAPL,Apple\nCUSIP: 037833100,Buy,1.168526,$240.56,($281.10),$281.10
7/7/23,7/7/23,7/9/23,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.171237,$918.31,($157.25),$157.25
7/10/23,7/10/23,7/12/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.843153,$227.34,($191.68),$191.68
7/12/23,7/12/23,7/14/23,AMZN,Amazon\nCUSIP: 023135106,Buy,0.84929,$220.18,($187.00),$187.00
7/14/23,7/14/23,7/16/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.334162,$227.27,($75.94),$75.94
7/15/23,7/15/23,7/15/23,,ACH Deposit,ACH,,,"$1,019.00",$0.00
7/17/23,7/17/23,7/19/23,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.379704,$918.71,($348.84),$348.84
7/19/23,7/19/23,7/21/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.911416,$185.07,($168.68),$168.68
7/21/23,7/21/23,7/23/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.499868,$337.65,($168.78),$168.78
7/24/23,7/24/23,7/26/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.49388,$332.24,($164.09),$164.09
7/26/23,7/26/23,7/28/23,AMZN,Amazon\nCUSIP: 023135106,Buy,0.587884,$221.11,($129.99),$129.99
7/28/23,7/28/23,7/30/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.447483,$227.35,($101.74),$101.74
7/28/23,7/28/23,7/28/23,,Interest Payment,INT,,,$0.03,$0.00
8/1/23,8/1/23,8/1/23,,ACH Deposit,ACH,,,"$1,816.00",$0.00
8/2/23,8/2/23,8/4/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,3.90806,$185.92,($726.59),$726.59
8/4/23,8/4/23,8/6/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.274593,$332.96,($424.39),$424.39
8/7/23,8/7/23,8/9/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.675394,$227.77,($153.83),$153.83
8/9/23,8/9/23,8/11/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.753457,$227.90,($171.71),$171.71
8/11/23,8/11/23,8/13/23,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,0.929765,$129.88,($120.76),$120.76
8/14/23,8/14/23,8/16/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.249077,$334.14,($83.23),$83.23
8/15/23,8/15/23,8/15/23,,ACH Deposit,ACH,,,"$1,123.00",$0.00
8/16/23,8/16/23,8/18/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.598512,$341.58,($546.02),$546.02
8/18/23,8/18/23,8/20/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.469587,$228.65,($336.02),$336.02
8/21/23,8/21/23,8/23/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.731858,$228.97,($167.57),$167.57
8/23/23,8/23/23,8/25/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.409627,$335.66,($137.50),$137.50
8/25/23,8/25/23,8/27/23,AMZN,Amazon\nCUSIP: 023135106,Buy,0.252264,$225.21,($56.81),$56.81
8/28/23,8/28/23,8/30/23,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.037207,$933.91,($34.75),$34.75
8/28/23,8/28/23,8/28/23,,Interest Payment,INT,,,$0.02,$0.00
9/1/23,9/1/23,9/1/23,,ACH Deposit,ACH,,,$988.00,$0.00
9/1/23,9/1/23,9/3/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.49863,$230.42,($345.31),$345.31
9/4/23,9/4/23,9/6/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.588615,$338.40,($199.19),$199.19
9/6/23,9/6/23,9/8/23,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.202048,$940.61,($190.05),$190.05
9/8/23,9/8/23,9/10/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.434662,$339.50,($147.57),$147.57
9/11/23,9/11/23,9/13/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.226565,$349.27,($79.13),$79.13
9/12/23,9/12/23,9/12/23,AAPL,Cash Div: R/D 2023-09-12 P/D 2023-09-12 - 54.762593 shares at 0.1328,CDIV,,,$7.27,$0.00
9/12/23,9/12/23,9/12/23,AVGO,Cash Div: R/D 2023-09-12 P/D 2023-09-12 - 14.301689 shares at 1.4397,CDIV,,,$20.59,$0.00
9/13/23,9/13/23,9/15/23,AMZN,Amazon\nCUSIP: 023135106,Buy,0.164413,$229.55,($37.74),$37.74
9/15/23,9/15/23,9/15/23,,ACH Deposit,ACH,,,"$1,891.00",$0.00
9/15/23,9/15/23,9/17/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.898177,$232.94,($675.10),$675.10
9/18/23,9/18/23,9/20/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.144605,$342.60,($392.14),$392.14
9/20/23,9/20/23,9/22/23,AMZN,Amazon\nCUSIP: 023135106,Buy,1.084907,$231.49,($251.15),$251.15
9/22/23,9/22/23,9/24/23,AAPL,Apple\nCUSIP: 037833100,Buy,0.526472,$251.49,($132.40),$132.40
9/25/23,9/25/23,9/27/23,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.180775,$958.72,($173.31),$173.31
9/27/23,9/27/23,9/29/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.322451,$345.82,($111.51),$111.51
9/27/23,9/27/23,9/27/23,NVDA,Cash Div: R/D 2023-09-27 P/D 2023-09-27 - 159.740833 shares at 0.0337,CDIV,,,$5.39,$0.00
9/28/23,9/28/23,9/28/23,,Interest Payment,INT,,,$0.04,$0.00
9/29/23,9/29/23,10/1/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.347788,$356.79,($124.09),$124.09
10/1/23,10/1/23,10/1/23,,ACH Deposit,ACH,,,"$1,573.00",$0.00
10/2/23,10/2/23,10/4/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.820515,$236.89,($668.15),$668.15
10/4/23,10/4/23,10/6/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.278455,$196.96,($251.80),$251.80
10/6/23,10/6/23,10/8/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.761555,$360.14,($274.27),$274.27
10/9/23,10/9/23,10/11/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.075846,$198.32,($213.36),$213.36
10/11/23,10/11/23,10/13/23,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,0.495905,$136.81,($67.84),$67.84
10/13/23,10/13/23,10/15/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.340881,$352.38,($120.12),$120.12
10/15/23,10/15/23,10/15/23,,ACH Deposit,ACH,,,"$2,080.00",$0.00
10/16/23,10/16/23,10/18/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.132181,$240.74,($513.30),$513.30
10/18/23,10/18/23,10/20/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.622207,$241.32,($632.79),$632.79
10/20/23,10/20/23,10/22/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.764895,$201.46,($355.56),$355.56
10/23/23,10/23/23,10/25/23,AMZN,Amazon\nCUSIP: 023135106,Buy,1.283431,$242.58,($311.33),$311.33
10/25/23,10/25/23,10/27/23,AAPL,Apple\nCUSIP: 037833100,Buy,0.66623,$262.64,($174.98),$174.98
10/27/23,10/27/23,10/29/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.412472,$203.56,($83.96),$83.96
10/28/23,10/28/23,10/28/23,,Interest Payment,INT,,,$0.02,$0.00
10/30/23,10/30/23,11/1/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.117678,$360.17,($42.38),$42.38
11/1/23,11/1/23,11/1/23,,ACH Deposit,ACH,,,"$2,207.00",$0.00
11/1/23,11/1/23,11/3/23,AMZN,Amazon\nCUSIP: 023135106,Buy,3.853453,$245.98,($947.87),$947.87
11/3/23,11/3/23,11/5/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.808473,$205.70,($372.00),$372.00
11/6/23,11/6/23,11/8/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.619219,$247.09,($400.09),$400.09
11/8/23,11/8/23,11/10/23,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,1.357295,$141.84,($192.52),$192.52
11/10/23,11/10/23,11/12/23,AMZN,Amazon\nCUSIP: 023135106,Buy,0.333664,$249.44,($83.23),$83.23
11/13/23,11/13/23,11/15/23,AMZN,Amazon\nCUSIP: 023135106,Buy,0.241683,$250.60,($60.57),$60.57
11/15/23,11/15/23,11/15/23,,ACH Deposit,ACH,,,"$1,017.00",$0.00
