Activity Date,Process Date,Settle Date,Instrument,Description,Trans Code,Quantity,Price,Amount,Namount
7/27/23,7/27/23,7/27/23,AAPL,Cash Div: R/D 2023-07-27 P/D 2023-07-27 - 7.987830 shares at 0.1327,CDIV,,,$1.06,$0.00
7/28/23,7/28/23,7/28/23,,Interest Payment,INT,,,$5.85,$0.00
7/28/23,7/28/23,7/30/23,TSLA,Tesla\nCUSIP: 88160R101,Sell,7.668102,$323.13,"$2,477.79","$2,477.79"
7/31/23,7/31/23,8/2/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,3.816947,$227.44,($868.13),$868.13
8/1/23,8/1/23,8/1/23,,ACH Deposit,ACH,,,$920.00,$0.00
8/1/23,8/1/23,8/3/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,3.57904,$185.84,($665.13),$665.13
8/1/23,8/1/23,8/3/23,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.399892,$329.57,$461.36,$461.36
8/2/23,8/2/23,8/4/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.272489,$339.04,($770.46),$770.46
8/2/23,8/2/23,8/4/23,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,4.778935,$222.56,"$1,063.60","$1,063.60"
8/3/23,8/3/23,8/5/23,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.501818,$677.37,($339.92),$339.92
8/7/23,8/7/23,8/9/23,AMZN,Amazon\nCUSIP: 023135106,Buy,1.526793,$222.37,($339.51),$339.51
8/8/23,8/8/23,8/10/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.96437,$186.45,($179.81),$179.81
8/9/23,8/9/23,8/11/23,AMZN,Amazon\nCUSIP: 023135106,Buy,1.752944,$222.63,($390.26),$390.26
8/9/23,8/9/23,8/11/23,AMZN,Amazon\nCUSIP: 023135106,Sell,5.903165,$224.06,"$1,322.66","$1,322.66"
8/10/23,8/10/23,8/12/23,AMZN,Amazon\nCUSIP: 023135106,Buy,0.395324,$222.76,($88.06),$88.06
8/10/23,8/10/23,8/12/23,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.053041,$341.72,$359.85,$359.85
8/14/23,8/14/23,8/16/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.993274,$341.15,($680.01),$680.01
8/15/23,8/15/23,8/15/23,,ACH Deposit,ACH,,,$997.00,$0.00
8/15/23,8/15/23,8/17/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,3.605948,$228.37,($823.49),$823.49
8/16/23,8/16/23,8/18/23,AAPL,Apple\nCUSIP: 037833100,Buy,1.491641,$243.43,($363.11),$363.11
8/16/23,8/16/23,8/18/23,AAPL,Apple\nCUSIP: 037833100,Sell,3.549033,$252.62,$896.56,$896.56
8/17/23,8/17/23,8/19/23,AAPL,Apple\nCUSIP: 037833100,Buy,1.413299,$243.57,($344.24),$344.24
8/17/23,8/17/23,8/19/23,TSLA,Tesla\nCUSIP: 88160R101,Sell,1.578977,$335.87,$530.33,$530.33
8/21/23,8/21/23,8/23/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.22191,$342.75,($418.81),$418.81
8/22/23,8/22/23,8/24/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.509918,$229.08,($574.97),$574.97
8/22/23,8/22/23,8/24/23,AAPL,Apple\nCUSIP: 037833100,Sell,4.5475,$238.98,"$1,086.76","$1,086.76"
8/23/23,8/23/23,8/25/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.311208,$229.20,($300.53),$300.53
8/23/23,8/23/23,8/25/23,TSLA,Tesla\nCUSIP: 88160R101,Sell,4.218518,$326.83,"$1,378.74","$1,378.74"
8/24/23,8/24/23,8/26/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,3.726244,$229.32,($854.50),$854.50
8/28/23,8/28/23,8/30/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.288424,$344.64,($444.04),$444.04
8/28/23,8/28/23,8/28/23,,Interest Payment,INT,,,$6.27,$0.00
8/28/23,8/28/23,8/30/23,TSLA,Tesla\nCUSIP: 88160R101,Sell,0.533149,$349.80,$186.50,$186.50
8/29/23,8/29/23,8/31/23,AAPL,Apple\nCUSIP: 037833100,Buy,1.085126,$245.63,($266.54),$266.54
8/29/23,8/29/23,8/31/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,7.391847,$194.15,"$1,435.13","$1,435.13"
8/30/23,8/30/23,9/1/23,AAPL,Apple\nCUSIP: 037833100,Buy,1.925906,$245.82,($473.43),$473.43
8/30/23,8/30/23,9/1/23,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,10.925185,$224.36,"$2,451.17","$2,451.17"
8/31/23,8/31/23,9/2/23,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.875448,$691.22,($605.13),$605.13
8/31/23,8/31/23,9/2/23,AMZN,Amazon\nCUSIP: 023135106,Sell,0.631981,$221.95,$140.27,$140.27
9/1/23,9/1/23,9/1/23,,ACH Deposit,ACH,,,$512.00,$0.00
9/1/23,9/1/23,9/3/23,AAPL,Apple\nCUSIP: 037833100,Sell,3.856053,$253.91,$979.09,$979.09
9/4/23,9/4/23,9/6/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.416426,$346.81,($491.23),$491.23
9/5/23,9/5/23,9/7/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,3.463097,$231.07,($800.22),$800.22
9/5/23,9/5/23,9/7/23,AAPL,Apple\nCUSIP: 037833100,Sell,0.954842,$249.70,$238.42,$238.42
9/6/23,9/6/23,9/8/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.182112,$347.48,($758.24),$758.24
9/6/23,9/6/23,9/8/23,AAPL,Apple\nCUSIP: 037833100,Sell,0.60368,$241.32,$145.68,$145.68
9/7/23,9/7/23,9/9/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.459415,$347.83,($159.80),$159.80
9/8/23,9/8/23,9/10/23,AAPL,Apple\nCUSIP: 037833100,Sell,0.184243,$252.54,$46.53,$46.53
9/11/23,9/11/23,9/13/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.080048,$349.27,($726.50),$726.50
9/11/23,9/11/23,9/13/23,AMZN,Amazon\nCUSIP: 023135106,Sell,1.038674,$237.99,$247.19,$247.19
9/12/23,9/12/23,9/14/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.66788,$340.67,($568.20),$568.20
9/12/23,9/12/23,9/12/23,NVDA,Cash Div: R/D 2023-09-12 P/D 2023-09-12 - 9.822899 shares at 0.0336,CDIV,,,$0.33,$0.00
9/12/23,9/12/23,9/14/23,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.816308,$716.76,$585.10,$585.10
9/13/23,9/13/23,9/15/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.439305,$340.98,($149.79),$149.79
9/14/23,9/14/23,9/16/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.289581,$350.40,($802.27),$802.27
9/14/23,9/14/23,9/16/23,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.387854,$700.21,$271.58,$271.58
9/15/23,9/15/23,9/15/23,,ACH Deposit,ACH,,,"$1,074.00",$0.00
9/15/23,9/15/23,9/17/23,TSLA,Tesla\nCUSIP: 88160R101,Sell,0.706891,$341.94,$241.71,$241.71
9/18/23,9/18/23,9/20/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.150711,$342.60,($394.23),$394.23
9/18/23,9/18/23,9/20/23,AMZN,Amazon\nCUSIP: 023135106,Sell,0.487098,$234.75,$114.35,$114.35
9/19/23,9/19/23,9/21/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.457346,$342.94,($842.72),$842.72
9/19/23,9/19/23,9/21/23,AMZN,Amazon\nCUSIP: 023135106,Sell,0.173136,$233.45,$40.42,$40.42
9/20/23,9/20/23,9/22/23,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.440097,$706.64,($310.99),$310.99
9/21/23,9/21/23,9/23/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.197564,$343.63,($67.89),$67.89
9/21/23,9/21/23,9/23/23,TSLA,Tesla\nCUSIP: 88160R101,Sell,3.760006,$339.86,"$1,277.88","$1,277.88"
9/25/23,9/25/23,9/27/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.777211,$345.07,($268.19),$268.19
9/26/23,9/26/23,9/28/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.359577,$345.44,($469.65),$469.65
9/26/23,9/26/23,9/28/23,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,2.149279,$227.71,$489.41,$489.41
9/27/23,9/27/23,9/29/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.725245,$345.82,($250.80),$250.80
9/27/23,9/27/23,9/27/23,AAPL,Cash Div: R/D 2023-09-27 P/D 2023-09-27 - 0.208451 shares at 0.1439,CDIV,,,$0.03,$0.00
9/27/23,9/27/23,9/27/23,NVDA,Cash Div: R/D 2023-09-27 P/D 2023-09-27 - 7.673620 shares at 0.0339,CDIV,,,$0.26,$0.00
9/28/23,9/28/23,9/30/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.423985,$356.33,($151.08),$151.08
9/28/23,9/28/23,9/28/23,,Interest Payment,INT,,,$6.47,$0.00
10/1/23,10/1/23,10/1/23,,ACH Deposit,ACH,,,$660.00,$0.00
10/2/23,10/2/23,10/4/23,AAPL,Apple\nCUSIP: 037833100,Buy,1.088813,$254.56,($277.17),$277.17
10/2/23,10/2/23,10/4/23,TSLA,Tesla\nCUSIP: 88160R101,Sell,3.843679,$350.60,"$1,347.59","$1,347.59"
10/3/23,10/3/23,10/5/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.584925,$348.17,($551.82),$551.82
10/3/23,10/3/23,10/5/23,META,Meta Platforms\nCUSIP: 30303M102,Sell,11.922934,$371.20,"$4,425.79","$4,425.79"
10/4/23,10/4/23,10/6/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.768814,$348.57,($267.99),$267.99
10/4/23,10/4/23,10/6/23,AAPL,Apple\nCUSIP: 037833100,Sell,0.786646,$251.07,$197.50,$197.50
10/5/23,10/5/23,10/7/23,AMZN,Amazon\nCUSIP: 023135106,Buy,0.388852,$236.18,($91.84),$91.84
10/6/23,10/6/23,10/8/23,TSLA,Tesla\nCUSIP: 88160R101,Sell,1.176757,$340.33,$400.49,$400.49
10/9/23,10/9/23,10/11/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.608282,$350.66,($563.96),$563.96
10/9/23,10/9/23,10/11/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,1.55601,$190.61,$296.59,$296.59
10/10/23,10/10/23,10/12/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.337584,$239.04,($319.74),$319.74
10/10/23,10/10/23,10/12/23,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.56118,$732.90,$411.29,$411.29
10/11/23,10/11/23,10/13/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,3.682083,$239.32,($881.20),$881.20
10/11/23,10/11/23,10/13/23,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.9089,$353.90,$675.56,$675.56
10/12/23,10/12/23,10/14/23,AMZN,Amazon\nCUSIP: 023135106,Buy,0.309838,$238.59,($73.92),$73.92
10/12/23,10/12/23,10/14/23,TSLA,Tesla\nCUSIP: 88160R101,Sell,1.457859,$358.23,$522.25,$522.25
10/13/23,10/13/23,10/15/23,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.218075,$361.36,$440.16,$440.16
10/15/23,10/15/23,10/15/23,,ACH Deposit,ACH,,,$937.00,$0.00
10/16/23,10/16/23,10/18/23,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.755261,$732.67,($553.36),$553.36
10/16/23,10/16/23,10/18/23,TSLA,Tesla\nCUSIP: 88160R101,Sell,0.942781,$366.82,$345.83,$345.83
10/17/23,10/17/23,10/19/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.314809,$354.16,($819.81),$819.81
10/18/23,10/18/23,10/20/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.522372,$354.61,($894.46),$894.46
10/19/23,10/19/23,10/21/23,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.286239,$736.00,($210.67),$210.67
10/20/23,10/20/23,10/22/23,TSLA,Tesla\nCUSIP: 88160R101,Sell,2.386968,$358.58,$855.92,$855.92
10/23/23,10/23/23,10/25/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,3.342943,$202.35,($676.44),$676.44
10/23/23,10/23/23,10/25/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,2.059481,$199.21,$410.27,$410.27
10/24/23,10/24/23,10/26/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.827663,$357.36,($653.13),$653.13
10/25/23,10/25/23,10/27/23,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.177536,$742.79,($131.87),$131.87
10/25/23,10/25/23,10/27/23,META,Meta Platforms\nCUSIP: 30303M102,Sell,0.594335,$368.57,$219.05,$219.05
10/26/23,10/26/23,10/28/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.7568,$358.29,($629.44),$629.44
10/27/23,10/27/23,10/27/23,NVDA,Cash Div: R/D 2023-10-27 P/D 2023-10-27 - 12.693287 shares at 0.0339,CDIV,,,$0.43,$0.00
10/27/23,10/27/23,10/29/23,TSLA,Tesla\nCUSIP: 88160R101,Sell,1.98728,$372.41,$740.08,$740.08
10/28/23,10/28/23,10/28/23,,Interest Payment,INT,,,$7.09,$0.00
10/30/23,10/30/23,11/1/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,3.078305,$204.47,($629.42),$629.42
10/31/23,10/31/23,11/2/23,AMZN,Amazon\nCUSIP: 023135106,Buy,1.200885,$245.60,($294.94),$294.94
11/1/23,11/1/23,11/1/23,,ACH Deposit,ACH,,,$418.00,$0.00
11/1/23,11/1/23,11/3/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.320814,$373.97,($867.91),$867.91
11/2/23,11/2/23,11/4/23,AMZN,Amazon\nCUSIP: 023135106,Buy,2.344681,$246.36,($577.64),$577.64
11/2/23,11/2/23,11/4/23,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.50091,$381.18,$572.12,$572.12
11/6/23,11/6/23,11/8/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.410743,$363.50,($876.31),$876.31
11/6/23,11/6/23,11/8/23,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.468046,$772.55,$361.59,$361.59
11/7/23,11/7/23,11/9/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.876462,$363.98,($319.01),$319.01
11/7/23,11/7/23,11/9/23,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,3.998567,$251.37,"$1,005.12","$1,005.12"
11/8/23,11/8/23,11/10/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.455568,$207.24,($301.65),$301.65
11/9/23,11/9/23,11/11/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.802125,$248.02,($694.98),$694.98
11/10/23,11/10/23,11/12/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,1.553003,$210.30,$326.60,$326.60
11/12/23,11/12/23,11/12/23,AAPL,Cash Div: R/D 2023-11-12 P/D 2023-11-12 - 0.510618 shares at 0.1371,CDIV,,,$0.07,$0.00
11/13/23,11/13/23,11/15/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.649979,$208.78,($553.26),$553.26
11/13/23,11/13/23,11/15/23,AAPL,Apple\nCUSIP: 037833100,Sell,0.175584,$270.88,$47.56,$47.56
11/14/23,11/14/23,11/16/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.771998,$381.28,($675.63),$675.63
11/15/23,11/15/23,11/15/23,,ACH Deposit,ACH,,,$970.00,$0.00
11/15/23,11/15/23,11/17/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.034593,$381.84,($776.89),$776.89
11/15/23,11/15/23,11/17/23,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.933637,$382.93,$740.45,$740.45
11/16/23,11/16/23,11/18/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,4.213344,$209.70,($883.54),$883.54
11/20/23,11/20/23,11/22/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.207794,$251.40,($303.64),$303.64
11/20/23,11/20/23,11/22/23,AMZN,Amazon\nCUSIP: 023135106,Sell,2.433165,$258.77,$629.63,$629.63
11/21/23,11/21/23,11/23/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.684871,$211.23,($144.67),$144.67
11/21/23,11/21/23,11/23/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,4.216899,$218.23,$920.25,$920.25
11/22/23,11/22/23,11/24/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.686578,$252.00,($425.02),$425.02
11/23/23,11/23/23,11/25/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.520222,$386.29,($200.96),$200.96
11/23/23,11/23/23,11/25/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,4.666092,$218.93,"$1,021.55","$1,021.55"
11/27/23,11/27/23,11/29/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.942045,$213.04,($413.73),$413.73
11/27/23,11/27/23,11/27/23,NVDA,Cash Div: R/D 2023-11-27 P/D 2023-11-27 - 14.391217 shares at 0.034,CDIV,,,$0.49,$0.00
11/27/23,11/27/23,11/29/23,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.374277,$756.93,$283.30,$283.30
11/28/23,11/28/23,11/30/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.923213,$373.84,($345.13),$345.13
11/28/23,11/28/23,11/28/23,,Interest Payment,INT,,,$6.89,$0.00
11/29/23,11/29/23,12/1/23,AMZN,Amazon\nCUSIP: 023135106,Buy,1.854362,$256.67,($475.96),$475.96
11/30/23,11/30/23,12/2/23,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.385811,$784.64,($302.72),$302.72
12/1/23,12/1/23,12/1/23,,ACH Deposit,ACH,,,$600.00,$0.00
12/1/23,12/1/23,12/3/23,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.938465,$772.09,$724.58,$724.58
12/4/23,12/4/23,12/6/23,AAPL,Apple\nCUSIP: 037833100,Buy,2.379343,$277.68,($660.70),$660.70
12/5/23,12/5/23,12/7/23,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.213798,$790.20,($168.94),$168.94
12/6/23,12/6/23,12/8/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.987075,$393.27,($781.46),$781.46
12/7/23,12/7/23,12/9/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.815352,$393.78,($714.85),$714.85
12/7/23,12/7/23,12/9/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,1.256444,$213.01,$267.64,$267.64
12/11/23,12/11/23,12/13/23,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.625626,$395.82,($247.64),$247.64
12/12/23,12/12/23,12/14/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.642275,$379.88,($623.87),$623.87
12/12/23,12/12/23,12/12/23,AAPL,Cash Div: R/D 2023-12-12 P/D 2023-12-12 - 2.714377 shares at 0.1326,CDIV,,,$0.36,$0.00
12/12/23,12/12/23,12/14/23,TSLA,Tesla\nCUSIP: 88160R101,Sell,2.848158,$392.26,"$1,117.22","$1,117.22"
12/13/23,12/13/23,12/15/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.351705,$257.93,($606.58),$606.58
12/14/23,12/14/23,12/16/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.003714,$380.69,($762.79),$762.79
12/14/23,12/14/23,12/16/23,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,9.30163,$265.32,"$2,467.91","$2,467.91"
12/15/23,12/15/23,12/15/23,,ACH Deposit,ACH,,,$454.00,$0.00
12/18/23,12/18/23,12/20/23,AAPL,Apple\nCUSIP: 037833100,Buy,0.73055,$282.40,($206.31),$206.31
12/19/23,12/19/23,12/21/23,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.623414,$219.19,($355.84),$355.84
12/20/23,12/20/23,12/22/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.810339,$259.67,($470.09),$470.09
12/21/23,12/21/23,12/23/23,AMZN,Amazon\nCUSIP: 023135106,Buy,2.819729,$264.30,($745.25),$745.25
12/21/23,12/21/23,12/23/23,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.884322,$416.54,$784.90,$784.90
12/22/23,12/22/23,12/24/23,AAPL,Apple\nCUSIP: 037833100,Sell,1.68818,$282.27,$476.52,$476.52
12/25/23,12/25/23,12/27/23,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.199421,$260.82,($573.65),$573.65
12/26/23,12/26/23,12/28/23,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,1.015221,$811.55,($823.90),$823.90
12/26/23,12/26/23,12/28/23,AAPL,Apple\nCUSIP: 037833100,Sell,0.455378,$287.06,$130.72,$130.72
12/27/23,12/27/23,12/29/23,AAPL,Apple\nCUSIP: 037833100,Buy,2.751052,$285.12,($784.38),$784.38
12/28/23,12/28/23,12/30/23,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.654595,$385.86,($638.44),$638.44
12/28/23,12/28/23,12/28/23,,Interest Payment,INT,,,$6.58,$0.00
1/1/24,1/1/24,1/1/24,,ACH Deposit,ACH,,,$937.00,$0.00
1/1/24,1/1/24,1/3/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.450676,$387.16,($561.64),$561.64
1/1/24,1/1/24,1/3/24,AMZN,Amazon\nCUSIP: 023135106,Sell,3.693981,$259.50,$958.59,$958.59
1/2/24,1/2/24,1/4/24,AMZN,Amazon\nCUSIP: 023135106,Buy,0.75852,$267.88,($203.19),$203.19
1/2/24,1/2/24,1/4/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.770633,$811.03,$625.01,$625.01
1/3/24,1/3/24,1/5/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.440103,$387.77,($558.43),$558.43
1/4/24,1/4/24,1/6/24,AAPL,Apple\nCUSIP: 037833100,Buy,1.359224,$287.28,($390.48),$390.48
1/5/24,1/5/24,1/7/24,AAPL,Apple\nCUSIP: 037833100,Sell,2.256974,$300.85,$679.01,$679.01
1/8/24,1/8/24,1/10/24,AAPL,Apple\nCUSIP: 037833100,Buy,1.62216,$288.27,($467.62),$467.62
1/9/24,1/9/24,1/11/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.389831,$408.39,($567.59),$567.59
1/10/24,1/10/24,1/12/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.667948,$224.15,($149.72),$149.72
1/11/24,1/11/24,1/13/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.135441,$390.02,($832.86),$832.86
1/12/24,1/12/24,1/12/24,NVDA,Cash Div: R/D 2024-01-12 P/D 2024-01-12 - 11.451052 shares at 0.0341,CDIV,,,$0.39,$0.00
1/15/24,1/15/24,1/15/24,,ACH Deposit,ACH,,,$915.00,$0.00
1/15/24,1/15/24,1/17/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.958577,$827.80,($793.51),$793.51
1/16/24,1/16/24,1/18/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.824844,$828.49,($683.38),$683.38
1/17/24,1/17/24,1/19/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.354345,$391.47,($530.19),$530.19
1/18/24,1/18/24,1/20/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.500648,$265.09,($397.81),$397.81
1/18/24,1/18/24,1/20/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,1.537492,$819.94,"$1,260.65","$1,260.65"
1/19/24,1/19/24,1/21/24,TSLA,Tesla\nCUSIP: 88160R101,Sell,11.289258,$387.48,"$4,374.36","$4,374.36"
1/22/24,1/22/24,1/24/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.773519,$226.22,($401.21),$401.21
1/23/24,1/23/24,1/25/24,AMZN,Amazon\nCUSIP: 023135106,Buy,0.436355,$272.87,($119.07),$119.07
1/24/24,1/24/24,1/26/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.789401,$833.57,($658.02),$658.02
1/25/24,1/25/24,1/27/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.718276,$393.07,($282.33),$282.33
1/25/24,1/25/24,1/27/24,AAPL,Apple\nCUSIP: 037833100,Sell,1.753319,$284.76,$499.28,$499.28
1/26/24,1/26/24,1/28/24,AMZN,Amazon\nCUSIP: 023135106,Sell,1.465748,$284.07,$416.38,$416.38
1/28/24,1/28/24,1/28/24,,Interest Payment,INT,,,$6.87,$0.00
1/29/24,1/29/24,1/31/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.176081,$393.73,($856.79),$856.79
1/30/24,1/30/24,2/1/24,AAPL,Apple\nCUSIP: 037833100,Buy,1.525427,$292.49,($446.17),$446.17
1/30/24,1/30/24,2/1/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,1.402916,$841.29,"$1,180.26","$1,180.26"
1/31/24,1/31/24,2/2/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.153031,$414.78,($478.25),$478.25
1/31/24,1/31/24,2/2/24,AMZN,Amazon\nCUSIP: 023135106,Sell,1.203695,$268.25,$322.89,$322.89
2/1/24,2/1/24,2/1/24,,ACH Deposit,ACH,,,$869.00,$0.00
2/1/24,2/1/24,2/3/24,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.643392,$837.88,($539.09),$539.09
2/1/24,2/1/24,2/3/24,TSLA,Tesla\nCUSIP: 88160R101,Sell,3.662982,$405.21,"$1,484.28","$1,484.28"
2/5/24,2/5/24,2/7/24,AAPL,Apple\nCUSIP: 037833100,Buy,2.066087,$293.28,($605.94),$605.94
2/6/24,2/6/24,2/8/24,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.203223,$228.14,($502.64),$502.64
2/7/24,2/7/24,2/9/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.779116,$266.92,($207.96),$207.96
2/8/24,2/8/24,2/10/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.686512,$266.98,($450.26),$450.26
2/8/24,2/8/24,2/10/24,TSLA,Tesla\nCUSIP: 88160R101,Sell,3.134945,$413.17,"$1,295.27","$1,295.27"
2/9/24,2/9/24,2/11/24,AMZN,Amazon\nCUSIP: 023135106,Sell,0.621207,$288.89,$179.46,$179.46
2/12/24,2/12/24,2/14/24,AAPL,Apple\nCUSIP: 037833100,Buy,2.562958,$294.02,($753.56),$753.56
2/12/24,2/12/24,2/14/24,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,5.960366,$256.90,"$1,531.22","$1,531.22"
2/13/24,2/13/24,2/15/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.982892,$395.39,($388.63),$388.63
2/14/24,2/14/24,2/16/24,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.81941,$417.34,($341.97),$341.97
